    3.367442     3.914266     2.512704
    5.321997     3.367442     3.914266
    2.748797     5.321997     3.367442
    4.432165     2.748797     5.321997
    3.459906     4.432165     2.748797
    3.410897     3.459906     4.432165
    3.016207     3.410897     3.459906
    3.628719     3.016207     3.410897
    2.297707     3.628719     3.016207
    3.367139     2.297707     3.628719
    3.092641     3.367139     2.297707
    4.305937     3.092641     3.367139
    5.213626     4.305937     3.092641
    4.184068     5.213626     4.305937
    3.820214     4.184068     5.213626
    3.798184     3.820214     4.184068
    5.753448     3.798184     3.820214
    4.729344     5.753448     3.798184
    4.404427     4.729344     5.753448
    3.911639     4.404427     4.729344
    5.220674     3.911639     4.404427
    4.587656     5.220674     3.911639
    4.553912     4.587656     5.220674
    1.609713     4.553912     4.587656
    1.828106     1.609713     4.553912
    1.416451     1.828106     1.609713
    2.754217     1.416451     1.828106
    0.846820     2.754217     1.416451
    0.168394     0.846820     2.754217
    2.195199     0.168394     0.846820
    1.541332     2.195199     0.168394
    2.257913     1.541332     2.195199
    3.578741     2.257913     1.541332
    5.416820     3.578741     2.257913
    4.133654     5.416820     3.578741
    3.818378     4.133654     5.416820
    3.323711     3.818378     4.133654
    2.171404     3.323711     3.818378
    4.428920     2.171404     3.323711
    2.413593     4.428920     2.171404
    2.973493     2.413593     4.428920
    1.653416     2.973493     2.413593
    3.256141     1.653416     2.973493
    2.782101     3.256141     1.653416
    3.209337     2.782101     3.256141
    2.868649     3.209337     2.782101
    2.124764     2.868649     3.209337
    1.852240     2.124764     2.868649
    2.417489     1.852240     2.124764
    0.149082     2.417489     1.852240
    1.554857     0.149082     2.417489
    2.391845     1.554857     0.149082
    3.517547     2.391845     1.554857
    4.467261     3.517547     2.391845
    5.075299     4.467261     3.517547
    3.614507     5.075299     4.467261
    2.556907     3.614507     5.075299
    2.358944     2.556907     3.614507
    1.915377     2.358944     2.556907
    1.683873     1.915377     2.358944
    3.327185     1.683873     1.915377
    2.306689     3.327185     1.683873
    2.571840     2.306689     3.327185
    3.559302     2.571840     2.306689
    2.257948     3.559302     2.571840
    2.619751     2.257948     3.559302
    2.875419     2.619751     2.257948
    2.617801     2.875419     2.619751
    2.152243     2.617801     2.875419
    2.968860     2.152243     2.617801
    3.670648     2.968860     2.152243
    3.270564     3.670648     2.968860
    2.869802     3.270564     3.670648
    1.676846     2.869802     3.270564
    1.648122     1.676846     2.869802
    3.359670     1.648122     1.676846
    3.973189     3.359670     1.648122
    4.154651     3.973189     3.359670
    3.830658     4.154651     3.973189
    4.546135     3.830658     4.154651
    3.764611     4.546135     3.830658
    2.858677     3.764611     4.546135
    2.956656     2.858677     3.764611
    3.888252     2.956656     2.858677
    2.793119     3.888252     2.956656
    2.936034     2.793119     3.888252
    3.592374     2.936034     2.793119
    4.296159     3.592374     2.936034
    3.548429     4.296159     3.592374
    2.183159     3.548429     4.296159
    1.794238     2.183159     3.548429
    3.228170     1.794238     2.183159
    2.548779     3.228170     1.794238
    1.483197     2.548779     3.228170
    2.518226     1.483197     2.548779
    1.885003     2.518226     1.483197
    1.641403     1.885003     2.518226
    1.581173     1.641403     1.885003
    3.219973     1.581173     1.641403
    2.414836     3.219973     1.581173
    1.585551     2.414836     3.219973
    0.407313     1.585551     2.414836
    1.854413     0.407313     1.585551
    2.531152     1.854413     0.407313
    3.960027     2.531152     1.854413
    4.278052     3.960027     2.531152
    4.641177     4.278052     3.960027
    3.485999     4.641177     4.278052
    2.765122     3.485999     4.641177
    0.379817     2.765122     3.485999
    0.376190     0.379817     2.765122
    2.529951     0.376190     0.379817
    2.328919     2.529951     0.376190
    2.582305     2.328919     2.529951
    3.882758     2.582305     2.328919
    4.601109     3.882758     2.582305
    5.703571     4.601109     3.882758
    5.197365     5.703571     4.601109
    4.253633     5.197365     5.703571
    3.780174     4.253633     5.197365
    4.165494     3.780174     4.253633
    4.425953     4.165494     3.780174
    4.483642     4.425953     4.165494
    4.461919     4.483642     4.425953
    4.639300     4.461919     4.483642
    2.897738     4.639300     4.461919
    3.374467     2.897738     4.639300
    2.724318     3.374467     2.897738
    3.165863     2.724318     3.374467
    4.336843     3.165863     2.724318
    3.778806     4.336843     3.165863
    3.564510     3.778806     4.336843
    2.565736     3.564510     3.778806
    3.823027     2.565736     3.564510
    3.822149     3.823027     2.565736
    3.489778     3.822149     3.823027
    1.934830     3.489778     3.822149
    2.608782     1.934830     3.489778
    2.669756     2.608782     1.934830
    4.848917     2.669756     2.608782
    3.265673     4.848917     2.669756
    3.625138     3.265673     4.848917
    2.284214     3.625138     3.265673
    4.434111     2.284214     3.625138
    3.335517     4.434111     2.284214
    3.382805     3.335517     4.434111
    3.049153     3.382805     3.335517
    3.590170     3.049153     3.382805
    2.751795     3.590170     3.049153
    2.533230     2.751795     3.590170
    2.299249     2.533230     2.751795
    2.716957     2.299249     2.533230
    3.006944     2.716957     2.299249
    3.452169     3.006944     2.716957
    4.464132     3.452169     3.006944
    3.507947     4.464132     3.452169
    3.251070     3.507947     4.464132
    2.767921     3.251070     3.507947
    4.958831     2.767921     3.251070
    3.213697     4.958831     2.767921
    4.654046     3.213697     4.958831
    4.306016     4.654046     3.213697
    2.173386     4.306016     4.654046
    1.088362     2.173386     4.306016
    2.742554     1.088362     2.173386
    3.177204     2.742554     1.088362
    5.285019     3.177204     2.742554
    3.111564     5.285019     3.177204
    3.607208     3.111564     5.285019
    2.301568     3.607208     3.111564
    1.779483     2.301568     3.607208
    3.819153     1.779483     2.301568
    2.766520     3.819153     1.779483
    4.343236     2.766520     3.819153
    4.402501     4.343236     2.766520
    4.262831     4.402501     4.343236
    3.854647     4.262831     4.402501
    3.540934     3.854647     4.262831
    5.429437     3.540934     3.854647
    2.298470     5.429437     3.540934
    4.384641     2.298470     5.429437
    4.630470     4.384641     2.298470
    4.819914     4.630470     4.384641
    4.722855     4.819914     4.630470
    2.820020     4.722855     4.819914
    3.397384     2.820020     4.722855
    3.201768     3.397384     2.820020
    1.452868     3.201768     3.397384
    2.660611     1.452868     3.201768
    2.050314     2.660611     1.452868
    3.872489     2.050314     2.660611
    2.787942     3.872489     2.050314
    4.923452     2.787942     3.872489
    2.955367     4.923452     2.787942
    4.161546     2.955367     4.923452
    2.718800     4.161546     2.955367
    3.488350     2.718800     4.161546
    3.299846     3.488350     2.718800
    5.019090     3.299846     3.488350
    4.098124     5.019090     3.299846
    4.203809     4.098124     5.019090
    2.602707     4.203809     4.098124
    2.339381     2.602707     4.203809
    4.719768     2.339381     2.602707
    4.272916     4.719768     2.339381
    5.177569     4.272916     4.719768
    5.238434     5.177569     4.272916
    4.528478     5.238434     5.177569
    3.955361     4.528478     5.238434
    2.897162     3.955361     4.528478
    2.725705     2.897162     3.955361
    3.338320     2.725705     2.897162
    3.870025     3.338320     2.725705
    4.324925     3.870025     3.338320
    2.972056     4.324925     3.870025
    3.256846     2.972056     4.324925
    3.790690     3.256846     2.972056
    4.841467     3.790690     3.256846
    4.150787     4.841467     3.790690
    4.453864     4.150787     4.841467
    5.350690     4.453864     4.150787
    5.327382     5.350690     4.453864
    5.924598     5.327382     5.350690
    5.960948     5.924598     5.327382
    6.136288     5.960948     5.924598
    6.368505     6.136288     5.960948
    3.032571     6.368505     6.136288
    3.472713     3.032571     6.368505
    3.860024     3.472713     3.032571
    3.353574     3.860024     3.472713
    3.327333     3.353574     3.860024
    2.836806     3.327333     3.353574
    3.104090     2.836806     3.327333
    3.206498     3.104090     2.836806
    1.380222     3.206498     3.104090
    0.918956     1.380222     3.206498
    0.467784     0.918956     1.380222
    0.521631     0.467784     0.918956
    0.437325     0.521631     0.467784
    0.159582     0.437325     0.521631
   -0.174265     0.159582     0.437325
    1.851765    -0.174265     0.159582
    3.481672     1.851765    -0.174265
    6.570081     3.481672     1.851765
    4.099754     6.570081     3.481672
    5.240817     4.099754     6.570081
    4.238786     5.240817     4.099754
    5.890139     4.238786     5.240817
    5.610793     5.890139     4.238786
    3.424575     5.610793     5.890139
    3.757842     3.424575     5.610793
    3.456896     3.757842     3.424575
    3.664308     3.456896     3.757842
    1.520255     3.664308     3.456896
    2.156112     1.520255     3.664308
    3.274308     2.156112     1.520255
