    3.524495     4.806716     2.453923
    3.614066     3.524495     4.806716
    3.474000     3.614066     3.524495
    3.520454     3.474000     3.614066
    2.106007     3.520454     3.474000
    3.915840     2.106007     3.520454
    2.233154     3.915840     2.106007
    3.426772     2.233154     3.915840
    3.768786     3.426772     2.233154
    3.783967     3.768786     3.426772
    4.650968     3.783967     3.768786
    3.384579     4.650968     3.783967
    3.379982     3.384579     4.650968
    3.337937     3.379982     3.384579
    3.949120     3.337937     3.379982
    3.425461     3.949120     3.337937
    4.246560     3.425461     3.949120
    2.653975     4.246560     3.425461
    3.746733     2.653975     4.246560
    3.215859     3.746733     2.653975
    2.733547     3.215859     3.746733
    4.164977     2.733547     3.215859
    4.917379     4.164977     2.733547
    4.267755     4.917379     4.164977
    2.753926     4.267755     4.917379
    4.305060     2.753926     4.267755
    2.789102     4.305060     2.753926
    3.385786     2.789102     4.305060
    4.261428     3.385786     2.789102
    4.345087     4.261428     3.385786
    4.552343     4.345087     4.261428
    2.821371     4.552343     4.345087
    4.671052     2.821371     4.552343
    4.168700     4.671052     2.821371
    2.474696     4.168700     4.671052
    3.487071     2.474696     4.168700
    4.518300     3.487071     2.474696
    2.487181     4.518300     3.487071
    5.366706     2.487181     4.518300
    2.140593     5.366706     2.487181
    2.358492     2.140593     5.366706
    2.728895     2.358492     2.140593
    4.258225     2.728895     2.358492
    3.965827     4.258225     2.728895
    4.423378     3.965827     4.258225
    4.955288     4.423378     3.965827
    5.412113     4.955288     4.423378
    5.394561     5.412113     4.955288
    4.894048     5.394561     5.412113
    6.333743     4.894048     5.394561
    6.540507     6.333743     4.894048
    6.317180     6.540507     6.333743
    7.223322     6.317180     6.540507
    6.525444     7.223322     6.317180
    5.047116     6.525444     7.223322
    4.551311     5.047116     6.525444
    2.271527     4.551311     5.047116
    2.660472     2.271527     4.551311
    0.846203     2.660472     2.271527
    0.791209     0.846203     2.660472
    1.810763     0.791209     0.846203
    1.175502     1.810763     0.791209
    2.515425     1.175502     1.810763
    2.954052     2.515425     1.175502
    3.000941     2.954052     2.515425
    1.904711     3.000941     2.954052
    3.431220     1.904711     3.000941
    2.546489     3.431220     1.904711
    1.860707     2.546489     3.431220
    1.054796     1.860707     2.546489
    3.059654     1.054796     1.860707
    1.778379     3.059654     1.054796
    2.971999     1.778379     3.059654
    2.477812     2.971999     1.778379
    5.784920     2.477812     2.971999
    4.872912     5.784920     2.477812
    4.714513     4.872912     5.784920
    4.629841     4.714513     4.872912
    4.250116     4.629841     4.714513
    3.950577     4.250116     4.629841
    5.080180     3.950577     4.250116
    3.622495     5.080180     3.950577
    2.242031     3.622495     5.080180
    2.616685     2.242031     3.622495
    1.763184     2.616685     2.242031
    1.838316     1.763184     2.616685
    0.658276     1.838316     1.763184
    2.673487     0.658276     1.838316
    3.959568     2.673487     0.658276
    3.249405     3.959568     2.673487
    2.863266     3.249405     3.959568
    3.748187     2.863266     3.249405
    4.834848     3.748187     2.863266
    4.971577     4.834848     3.748187
    3.797430     4.971577     4.834848
    4.393959     3.797430     4.971577
    3.032607     4.393959     3.797430
    4.401265     3.032607     4.393959
