    3.791467     3.499733     4.611918
    3.484403     3.791467     3.499733
    3.498262     3.484403     3.791467
    2.813224     3.498262     3.484403
    4.174265     2.813224     3.498262
    2.838051     4.174265     2.813224
    3.054245     2.838051     4.174265
    1.767262     3.054245     2.838051
    4.539112     1.767262     3.054245
    1.874732     4.539112     1.767262
    3.009310     1.874732     4.539112
    4.386942     3.009310     1.874732
    4.719122     4.386942     3.009310
    3.240521     4.719122     4.386942
    2.745122     3.240521     4.719122
   -0.357553     2.745122     3.240521
    1.630816    -0.357553     2.745122
    0.856907     1.630816    -0.357553
    1.697950     0.856907     1.630816
    2.991754     1.697950     0.856907
    3.978799     2.991754     1.697950
    3.513278     3.978799     2.991754
    3.863355     3.513278     3.978799
    3.103001     3.863355     3.513278
    2.880387     3.103001     3.863355
    2.916305     2.880387     3.103001
    3.413466     2.916305     2.880387
    4.109396     3.413466     2.916305
    5.845228     4.109396     3.413466
    5.563647     5.845228     4.109396
    3.029870     5.563647     5.845228
    2.544162     3.029870     5.563647
    4.648580     2.544162     3.029870
    3.805312     4.648580     2.544162
    2.993299     3.805312     4.648580
    2.944792     2.993299     3.805312
    4.785688     2.944792     2.993299
    5.607777     4.785688     2.944792
    4.337786     5.607777     4.785688
    4.323051     4.337786     5.607777
    2.923047     4.323051     4.337786
    3.114722     2.923047     4.323051
    3.575275     3.114722     2.923047
    3.092433     3.575275     3.114722
    5.159609     3.092433     3.575275
    4.596430     5.159609     3.092433
    4.240088     4.596430     5.159609
    3.014302     4.240088     4.596430
    1.715793     3.014302     4.240088
    2.516549     1.715793     3.014302
    3.323400     2.516549     1.715793
    1.986639     3.323400     2.516549
    2.182785     1.986639     3.323400
    0.699161     2.182785     1.986639
    2.309510     0.699161     2.182785
    1.047375     2.309510     0.699161
    2.208770     1.047375     2.309510
    2.007429     2.208770     1.047375
    1.644822     2.007429     2.208770
    0.587196     1.644822     2.007429
   -0.146883     0.587196     1.644822
    0.195393    -0.146883     0.587196
    0.789584     0.195393    -0.146883
    0.974678     0.789584     0.195393
    2.488295     0.974678     0.789584
    3.352922     2.488295     0.974678
    5.593364     3.352922     2.488295
    4.662823     5.593364     3.352922
    3.439633     4.662823     5.593364
    2.968258     3.439633     4.662823
    2.107300     2.968258     3.439633
    2.304486     2.107300     2.968258
    0.944548     2.304486     2.107300
    5.193175     0.944548     2.304486
    3.625335     5.193175     0.944548
    3.883296     3.625335     5.193175
    3.697004     3.883296     3.625335
    4.379564     3.697004     3.883296
    5.307359     4.379564     3.697004
    6.085907     5.307359     4.379564
    4.306165     6.085907     5.307359
    5.542664     4.306165     6.085907
    6.050271     5.542664     4.306165
    4.446441     6.050271     5.542664
    4.519643     4.446441     6.050271
    3.595689     4.519643     4.446441
    4.100599     3.595689     4.519643
    4.155879     4.100599     3.595689
    4.177728     4.155879     4.100599
    5.302706     4.177728     4.155879
    6.176310     5.302706     4.177728
    3.452486     6.176310     5.302706
    4.375298     3.452486     6.176310
    4.038557     4.375298     3.452486
    2.919205     4.038557     4.375298
    4.774788     2.919205     4.038557
    3.669528     4.774788     2.919205
    2.773544     3.669528     4.774788
    2.687922     2.773544     3.669528
    3.324641     2.687922     2.773544
    4.610946     3.324641     2.687922
    4.267970     4.610946     3.324641
    3.659964     4.267970     4.610946
    3.584676     3.659964     4.267970
    2.651136     3.584676     3.659964
    3.974462     2.651136     3.584676
    5.483060     3.974462     2.651136
    4.549101     5.483060     3.974462
    5.935391     4.549101     5.483060
    5.332897     5.935391     4.549101
    4.419040     5.332897     5.935391
    4.575004     4.419040     5.332897
    4.045129     4.575004     4.419040
    3.953031     4.045129     4.575004
    3.655493     3.953031     4.045129
    4.239545     3.655493     3.953031
    5.443813     4.239545     3.655493
    3.654678     5.443813     4.239545
    5.249540     3.654678     5.443813
    5.337735     5.249540     3.654678
    2.840182     5.337735     5.249540
    3.392923     2.840182     5.337735
    2.603018     3.392923     2.840182
    4.029984     2.603018     3.392923
    2.826101     4.029984     2.603018
    4.412161     2.826101     4.029984
    5.245918     4.412161     2.826101
    5.695756     5.245918     4.412161
    5.149981     5.695756     5.245918
    4.185584     5.149981     5.695756
    6.060739     4.185584     5.149981
    5.195777     6.060739     4.185584
