    6.391362     4.824751     3.741116
    3.613204     6.391362     4.824751
    4.081862     3.613204     6.391362
    4.558497     4.081862     3.613204
    3.422849     4.558497     4.081862
    3.070255     3.422849     4.558497
    1.327014     3.070255     3.422849
    0.671847     1.327014     3.070255
    1.380376     0.671847     1.327014
    0.640354     1.380376     0.671847
    1.255704     0.640354     1.380376
   -0.003210     1.255704     0.640354
    0.020641    -0.003210     1.255704
    0.026182     0.020641    -0.003210
    1.871295     0.026182     0.020641
    2.794599     1.871295     0.026182
    3.832360     2.794599     1.871295
    3.844552     3.832360     2.794599
    5.100935     3.844552     3.832360
    5.708060     5.100935     3.844552
    4.187604     5.708060     5.100935
    4.253236     4.187604     5.708060
    4.179283     4.253236     4.187604
    3.310559     4.179283     4.253236
    3.609364     3.310559     4.179283
    3.194418     3.609364     3.310559
    1.371469     3.194418     3.609364
    3.698414     1.371469     3.194418
    3.151301     3.698414     1.371469
    5.126086     3.151301     3.698414
    3.829262     5.126086     3.151301
    3.252475     3.829262     5.126086
    4.371080     3.252475     3.829262
    3.617062     4.371080     3.252475
    3.571069     3.617062     4.371080
    2.828254     3.571069     3.617062
    0.956812     2.828254     3.571069
    3.408061     0.956812     2.828254
    3.022379     3.408061     0.956812
    3.682904     3.022379     3.408061
    3.618815     3.682904     3.022379
    2.950069     3.618815     3.682904
    2.559756     2.950069     3.618815
    2.094097     2.559756     2.950069
    5.212453     2.094097     2.559756
    5.404275     5.212453     2.094097
    6.077812     5.404275     5.212453
    6.694284     6.077812     5.404275
    4.370798     6.694284     6.077812
    4.129608     4.370798     6.694284
    3.935710     4.129608     4.370798
    4.986168     3.935710     4.129608
    4.883117     4.986168     3.935710
    4.572251     4.883117     4.986168
    4.182247     4.572251     4.883117
    5.075802     4.182247     4.572251
    4.120679     5.075802     4.182247
    5.223880     4.120679     5.075802
    4.357455     5.223880     4.120679
    4.896091     4.357455     5.223880
    3.372487     4.896091     4.357455
    4.896517     3.372487     4.896091
    4.367983     4.896517     3.372487
    3.798170     4.367983     4.896517
    5.342550     3.798170     4.367983
    5.623751     5.342550     3.798170
    5.732011     5.623751     5.342550
    4.477275     5.732011     5.623751
    2.794142     4.477275     5.732011
    3.635688     2.794142     4.477275
    4.950325     3.635688     2.794142
    2.336749     4.950325     3.635688
    3.428630     2.336749     4.950325
    2.149172     3.428630     2.336749
    1.245726     2.149172     3.428630
    0.012533     1.245726     2.149172
    2.881780     0.012533     1.245726
    2.240048     2.881780     0.012533
    2.985938     2.240048     2.881780
    3.565000     2.985938     2.240048
    3.255939     3.565000     2.985938
    4.763213     3.255939     3.565000
    4.081990     4.763213     3.255939
    3.259790     4.081990     4.763213
    3.879473     3.259790     4.081990
    2.566467     3.879473     3.259790
    2.970702     2.566467     3.879473
    5.191917     2.970702     2.566467
    3.247397     5.191917     2.970702
    3.410175     3.247397     5.191917
    2.547527     3.410175     3.247397
    4.091774     2.547527     3.410175
    2.257027     4.091774     2.547527
    1.527972     2.257027     4.091774
    0.667963     1.527972     2.257027
    0.992358     0.667963     1.527972
    0.884848     0.992358     0.667963
    2.385333     0.884848     0.992358
    3.385236     2.385333     0.884848
    5.648708     3.385236     2.385333
    4.757530     5.648708     3.385236
