    3.941835     3.698039     3.320464
    3.837859     3.941835     3.698039
    4.676336     3.837859     3.941835
    2.691395     4.676336     3.837859
    3.843259     2.691395     4.676336
    4.667065     3.843259     2.691395
    5.025440     4.667065     3.843259
    4.309773     5.025440     4.667065
    5.447421     4.309773     5.025440
    5.176072     5.447421     4.309773
    4.258909     5.176072     5.447421
    3.732738     4.258909     5.176072
    3.490119     3.732738     4.258909
    2.986944     3.490119     3.732738
    5.723324     2.986944     3.490119
    5.378208     5.723324     2.986944
    4.833234     5.378208     5.723324
    4.977219     4.833234     5.378208
    4.478839     4.977219     4.833234
    4.100237     4.478839     4.977219
    4.842732     4.100237     4.478839
    6.421222     4.842732     4.100237
    5.899685     6.421222     4.842732
    5.151954     5.899685     6.421222
    4.239358     5.151954     5.899685
    4.752460     4.239358     5.151954
    4.409801     4.752460     4.239358
    5.450988     4.409801     4.752460
    3.912448     5.450988     4.409801
    4.369613     3.912448     5.450988
    5.210935     4.369613     3.912448
    3.978549     5.210935     4.369613
    5.375709     3.978549     5.210935
    5.467856     5.375709     3.978549
    3.431428     5.467856     5.375709
    4.000340     3.431428     5.467856
    3.668694     4.000340     3.431428
    2.659647     3.668694     4.000340
    3.582058     2.659647     3.668694
    3.058591     3.582058     2.659647
    3.270442     3.058591     3.582058
    2.872900     3.270442     3.058591
    2.673107     2.872900     3.270442
    3.422961     2.673107     2.872900
    2.916316     3.422961     2.673107
    2.951575     2.916316     3.422961
    3.670556     2.951575     2.916316
    3.767462     3.670556     2.951575
    4.293787     3.767462     3.670556
    4.291837     4.293787     3.767462
    6.742950     4.291837     4.293787
    4.379013     6.742950     4.291837
    4.019150     4.379013     6.742950
    6.100186     4.019150     4.379013
    3.318597     6.100186     4.019150
    3.841100     3.318597     6.100186
    2.072487     3.841100     3.318597
    1.929129     2.072487     3.841100
    3.120820     1.929129     2.072487
    3.168751     3.120820     1.929129
    3.457642     3.168751     3.120820
    1.914890     3.457642     3.168751
    2.800548     1.914890     3.457642
    1.334075     2.800548     1.914890
    2.360327     1.334075     2.800548
    2.606437     2.360327     1.334075
    1.615476     2.606437     2.360327
    2.532345     1.615476     2.606437
    2.925349     2.532345     1.615476
    2.327201     2.925349     2.532345
    0.723426     2.327201     2.925349
    1.356347     0.723426     2.327201
   -0.005090     1.356347     0.723426
    1.128596    -0.005090     1.356347
    2.493738     1.128596    -0.005090
    2.169874     2.493738     1.128596
